date,is_open,tdid,did
20090127,0,12185,103315
20090128,0,12185,103316
20090129,0,12185,103317
20090130,0,12185,103318
20090131,0,12185,103319
20090201,0,12185,103320
20090202,1,12186,103321
20090203,1,12187,103322
20090204,1,12188,103323
20090205,1,12189,103324
20090206,1,12190,103325
20090207,0,12190,103326
20090208,0,12190,103327
20090209,1,12191,103328
20090210,1,12192,103329
20090211,1,12193,103330
20090212,1,12194,103331
20090213,1,12195,103332
20090214,0,12195,103333
20090215,0,12195,103334
20090216,1,12196,103335
20090217,1,12197,103336
20090218,1,12198,103337
20090219,1,12199,103338
20090220,1,12200,103339
20090221,0,12200,103340
20090222,0,12200,103341
20090223,1,12201,103342
20090224,1,12202,103343
20090225,1,12203,103344
20090226,1,12204,103345
20090227,1,12205,103346
20090228,0,12205,103347
20090301,0,12205,103348
20090302,1,12206,103349
20090303,1,12207,103350
20090304,1,12208,103351
20090305,1,12209,103352
20090306,1,12210,103353
20090307,0,12210,103354
20090308,0,12210,103355
20090309,1,12211,103356
20090310,1,12212,103357
20090311,1,12213,103358
20090312,1,12214,103359
20090313,1,12215,103360
20090314,0,12215,103361
20090315,0,12215,103362
20090316,1,12216,103363
20090317,1,12217,103364
20090318,1,12218,103365
20090319,1,12219,103366
20090320,1,12220,103367
20090321,0,12220,103368
20090322,0,12220,103369
20090323,1,12221,103370
20090324,1,12222,103371
20090325,1,12223,103372
20090326,1,12224,103373
20090327,1,12225,103374
20090328,0,12225,103375
20090329,0,12225,103376
20090330,1,12226,103377
20090331,1,12227,103378
20090401,1,12228,103379
20090402,1,12229,103380
20090403,1,12230,103381
20090404,0,12230,103382
20090405,0,12230,103383
20090406,0,12230,103384
20090407,1,12231,103385
20090408,1,12232,103386
20090409,1,12233,103387
20090410,1,12234,103388
20090411,0,12234,103389
20090412,0,12234,103390
20090413,1,12235,103391
20090414,1,12236,103392
20090415,1,12237,103393
20090416,1,12238,103394
20090417,1,12239,103395
20090418,0,12239,103396
20090419,0,12239,103397
20090420,1,12240,103398
20090421,1,12241,103399
20090422,1,12242,103400
20090423,1,12243,103401
20090424,1,12244,103402
20090425,0,12244,103403
20090426,0,12244,103404
20090427,1,12245,103405
20090428,1,12246,103406
20090429,1,12247,103407
20090430,1,12248,103408
20090501,0,12248,103409
20090502,0,12248,103410
20090503,0,12248,103411
20090504,1,12249,103412
20090505,1,12250,103413
20090506,1,12251,103414
20090507,1,12252,103415
20090508,1,12253,103416
20090509,0,12253,103417
20090510,0,12253,103418
20090511,1,12254,103419
20090512,1,12255,103420
20090513,1,12256,103421
20090514,1,12257,103422
20090515,1,12258,103423
20090516,0,12258,103424
20090517,0,12258,103425
20090518,1,12259,103426
20090519,1,12260,103427
20090520,1,12261,103428
20090521,1,12262,103429
20090522,1,12263,103430
20090523,0,12263,103431
20090524,0,12263,103432
20090525,1,12264,103433
20090526,1,12265,103434
20090527,1,12266,103435
20090528,0,12266,103436
20090529,0,12266,103437
20090530,0,12266,103438
20090531,0,12266,103439
20090601,1,12267,103440
20090602,1,12268,103441
20090603,1,12269,103442
20090604,1,12270,103443
20090605,1,12271,103444
20090606,0,12271,103445
20090607,0,12271,103446
20090608,1,12272,103447
20090609,1,12273,103448
20090610,1,12274,103449
20090611,1,12275,103450
20090612,1,12276,103451
20090613,0,12276,103452
20090614,0,12276,103453
20090615,1,12277,103454
20090616,1,12278,103455
20090617,1,12279,103456
20090618,1,12280,103457
20090619,1,12281,103458
20090620,0,12281,103459
20090621,0,12281,103460
20090622,1,12282,103461
20090623,1,12283,103462
20090624,1,12284,103463
20090625,1,12285,103464
20090626,1,12286,103465
20090627,0,12286,103466
20090628,0,12286,103467
20090629,1,12287,103468
20090630,1,12288,103469
20090701,1,12289,103470
20090702,1,12290,103471
20090703,1,12291,103472
20090704,0,12291,103473
20090705,0,12291,103474
20090706,1,12292,103475
20090707,1,12293,103476
20090708,1,12294,103477
20090709,1,12295,103478
20090710,1,12296,103479
20090711,0,12296,103480
20090712,0,12296,103481
20090713,1,12297,103482
20090714,1,12298,103483
20090715,1,12299,103484
20090716,1,12300,103485
20090717,1,12301,103486
20090718,0,12301,103487
20090719,0,12301,103488
20090720,1,12302,103489
20090721,1,12303,103490
20090722,1,12304,103491
20090723,1,12305,103492
20090724,1,12306,103493
20090725,0,12306,103494
20090726,0,12306,103495
20090727,1,12307,103496
20090728,1,12308,103497
20090729,1,12309,103498
20090730,1,12310,103499
20090731,1,12311,103500
20090801,0,12311,103501
20090802,0,12311,103502
20090803,1,12312,103503
20090804,1,12313,103504
20090805,1,12314,103505
20090806,1,12315,103506
20090807,1,12316,103507
20090808,0,12316,103508
20090809,0,12316,103509
20090810,1,12317,103510
20090811,1,12318,103511
20090812,1,12319,103512
20090813,1,12320,103513
20090814,1,12321,103514
20090815,0,12321,103515
20090816,0,12321,103516
20090817,1,12322,103517
20090818,1,12323,103518
20090819,1,12324,103519
20090820,1,12325,103520
20090821,1,12326,103521
20090822,0,12326,103522
20090823,0,12326,103523
20090824,1,12327,103524
20090825,1,12328,103525
20090826,1,12329,103526
20090827,1,12330,103527
20090828,1,12331,103528
20090829,0,12331,103529
20090830,0,12331,103530
20090831,1,12332,103531
20090901,1,12333,103532
20090902,1,12334,103533
20090903,1,12335,103534
20090904,1,12336,103535
20090905,0,12336,103536
20090906,0,12336,103537
20090907,1,12337,103538
20090908,1,12338,103539
20090909,1,12339,103540
20090910,1,12340,103541
20090911,1,12341,103542
20090912,0,12341,103543
20090913,0,12341,103544
20090914,1,12342,103545
20090915,1,12343,103546
20090916,1,12344,103547
20090917,1,12345,103548
20090918,1,12346,103549
20090919,0,12346,103550
20090920,0,12346,103551
20090921,1,12347,103552
20090922,1,12348,103553
20090923,1,12349,103554
20090924,1,12350,103555
20090925,1,12351,103556
20090926,0,12351,103557
20090927,0,12351,103558
20090928,1,12352,103559
20090929,1,12353,103560
20090930,1,12354,103561
20091001,0,12354,103562
20091002,0,12354,103563
20091003,0,12354,103564
20091004,0,12354,103565
20091005,0,12354,103566
20091006,0,12354,103567
20091007,0,12354,103568
20091008,0,12354,103569
20091009,1,12355,103570
20091010,0,12355,103571
20091011,0,12355,103572
20091012,1,12356,103573
20091013,1,12357,103574
20091014,1,12358,103575
20091015,1,12359,103576
20091016,1,12360,103577
20091017,0,12360,103578
20091018,0,12360,103579
20091019,1,12361,103580
20091020,1,12362,103581
20091021,1,12363,103582
20091022,1,12364,103583
20091023,1,12365,103584
20091024,0,12365,103585
20091025,0,12365,103586
20091026,1,12366,103587
20091027,1,12367,103588
20091028,1,12368,103589
20091029,1,12369,103590
20091030,1,12370,103591
20091031,0,12370,103592
20091101,0,12370,103593
20091102,1,12371,103594
20091103,1,12372,103595
20091104,1,12373,103596
20091105,1,12374,103597
20091106,1,12375,103598
20091107,0,12375,103599
20091108,0,12375,103600
20091109,1,12376,103601
20091110,1,12377,103602
20091111,1,12378,103603
20091112,1,12379,103604
20091113,1,12380,103605
20091114,0,12380,103606
20091115,0,12380,103607
20091116,1,12381,103608
20091117,1,12382,103609
20091118,1,12383,103610
20091119,1,12384,103611
20091120,1,12385,103612
20091121,0,12385,103613
20091122,0,12385,103614
20091123,1,12386,103615
20091124,1,12387,103616
20091125,1,12388,103617
20091126,1,12389,103618
20091127,1,12390,103619
20091128,0,12390,103620
20091129,0,12390,103621
20091130,1,12391,103622
20091201,1,12392,103623
20091202,1,12393,103624
20091203,1,12394,103625
20091204,1,12395,103626
20091205,0,12395,103627
20091206,0,12395,103628
20091207,1,12396,103629
20091208,1,12397,103630
20091209,1,12398,103631
20091210,1,12399,103632
20091211,1,12400,103633
20091212,0,12400,103634
20091213,0,12400,103635
20091214,1,12401,103636
20091215,1,12402,103637
20091216,1,12403,103638
20091217,1,12404,103639
20091218,1,12405,103640
20091219,0,12405,103641
20091220,0,12405,103642
20091221,1,12406,103643
20091222,1,12407,103644
20091223,1,12408,103645
20091224,1,12409,103646
20091225,1,12410,103647
20091226,0,12410,103648
20091227,0,12410,103649
20091228,1,12411,103650
20091229,1,12412,103651
20091230,1,12413,103652
20091231,1,12414,103653
20100101,0,12414,103654
20100102,0,12414,103655
20100103,0,12414,103656
20100104,1,12415,103657
20100105,1,12416,103658
20100106,1,12417,103659
20100107,1,12418,103660
20100108,1,12419,103661
20100109,0,12419,103662
20100110,0,12419,103663
20100111,1,12420,103664
20100112,1,12421,103665
20100113,1,12422,103666
20100114,1,12423,103667
20100115,1,12424,103668
20100116,0,12424,103669
20100117,0,12424,103670
20100118,1,12425,103671
20100119,1,12426,103672
20100120,1,12427,103673
20100121,1,12428,103674
20100122,1,12429,103675
20100123,0,12429,103676
20100124,0,12429,103677
20100125,1,12430,103678
20100126,1,12431,103679
20100127,1,12432,103680
20100128,1,12433,103681
20100129,1,12434,103682
20100130,0,12434,103683
20100131,0,12434,103684
20100201,1,12435,103685
20100202,1,12436,103686
20100203,1,12437,103687
20100204,1,12438,103688
20100205,1,12439,103689
20100206,0,12439,103690
20100207,0,12439,103691
20100208,1,12440,103692
20100209,1,12441,103693
20100210,1,12442,103694
20100211,1,12443,103695
20100212,1,12444,103696
20100213,0,12444,103697
20100214,0,12444,103698
20100215,0,12444,103699
20100216,0,12444,103700
20100217,0,12444,103701
20100218,0,12444,103702
20100219,0,12444,103703
20100220,0,12444,103704
20100221,0,12444,103705
20100222,1,12445,103706
20100223,1,12446,103707
20100224,1,12447,103708
20100225,1,12448,103709
20100226,1,12449,103710
20100227,0,12449,103711
20100228,0,12449,103712
20100301,1,12450,103713
20100302,1,12451,103714
20100303,1,12452,103715
20100304,1,12453,103716
20100305,1,12454,103717
20100306,0,12454,103718
20100307,0,12454,103719
20100308,1,12455,103720
20100309,1,12456,103721
20100310,1,12457,103722
20100311,1,12458,103723
20100312,1,12459,103724
20100313,0,12459,103725
20100314,0,12459,103726
20100315,1,12460,103727
20100316,1,12461,103728
20100317,1,12462,103729
20100318,1,12463,103730
20100319,1,12464,103731
20100320,0,12464,103732
20100321,0,12464,103733
20100322,1,12465,103734
20100323,1,12466,103735
20100324,1,12467,103736
20100325,1,12468,103737
20100326,1,12469,103738
20100327,0,12469,103739
20100328,0,12469,103740
20100329,1,12470,103741
20100330,1,12471,103742
20100331,1,12472,103743
20100401,1,12473,103744
20100402,1,12474,103745
20100403,0,12474,103746
20100404,0,12474,103747
20100405,0,12474,103748
20100406,1,12475,103749
20100407,1,12476,103750
20100408,1,12477,103751
20100409,1,12478,103752
20100410,0,12478,103753
20100411,0,12478,103754
20100412,1,12479,103755
20100413,1,12480,103756
20100414,1,12481,103757
20100415,1,12482,103758
20100416,1,12483,103759
20100417,0,12483,103760
20100418,0,12483,103761
20100419,1,12484,103762
20100420,1,12485,103763
20100421,1,12486,103764
20100422,1,12487,103765
20100423,1,12488,103766
20100424,0,12488,103767
20100425,0,12488,103768
20100426,1,12489,103769
20100427,1,12490,103770
20100428,1,12491,103771
20100429,1,12492,103772
20100430,1,12493,103773
20100501,0,12493,103774
20100502,0,12493,103775
20100503,0,12493,103776
20100504,1,12494,103777
20100505,1,12495,103778
20100506,1,12496,103779
20100507,1,12497,103780
20100508,0,12497,103781
20100509,0,12497,103782
20100510,1,12498,103783
20100511,1,12499,103784
20100512,1,12500,103785
20100513,1,12501,103786
20100514,1,12502,103787
20100515,0,12502,103788
20100516,0,12502,103789
20100517,1,12503,103790
20100518,1,12504,103791
20100519,1,12505,103792
20100520,1,12506,103793
20100521,1,12507,103794
20100522,0,12507,103795
20100523,0,12507,103796
20100524,1,12508,103797
20100525,1,12509,103798
20100526,1,12510,103799
20100527,1,12511,103800
20100528,1,12512,103801
20100529,0,12512,103802
20100530,0,12512,103803
20100531,1,12513,103804
20100601,1,12514,103805
20100602,1,12515,103806
20100603,1,12516,103807
20100604,1,12517,103808
20100605,0,12517,103809
20100606,0,12517,103810
20100607,1,12518,103811
20100608,1,12519,103812
20100609,1,12520,103813
20100610,1,12521,103814
20100611,1,12522,103815
20100612,0,12522,103816
20100613,0,12522,103817
20100614,0,12522,103818
20100615,0,12522,103819
20100616,0,12522,103820
20100617,1,12523,103821
20100618,1,12524,103822
20100619,0,12524,103823
20100620,0,12524,103824
20100621,1,12525,103825
20100622,1,12526,103826
20100623,1,12527,103827
20100624,1,12528,103828
20100625,1,12529,103829
20100626,0,12529,103830
20100627,0,12529,103831
20100628,1,12530,103832
20100629,1,12531,103833
20100630,1,12532,103834
20100701,1,12533,103835
20100702,1,12534,103836
20100703,0,12534,103837
20100704,0,12534,103838
20100705,1,12535,103839
20100706,1,12536,103840
20100707,1,12537,103841
20100708,1,12538,103842
20100709,1,12539,103843
20100710,0,12539,103844
20100711,0,12539,103845
20100712,1,12540,103846
20100713,1,12541,103847
20100714,1,12542,103848
20100715,1,12543,103849
20100716,1,12544,103850
20100717,0,12544,103851
20100718,0,12544,103852
20100719,1,12545,103853
20100720,1,12546,103854
20100721,1,12547,103855
20100722,1,12548,103856
20100723,1,12549,103857
20100724,0,12549,103858
20100725,0,12549,103859
20100726,1,12550,103860
20100727,1,12551,103861
20100728,1,12552,103862
20100729,1,12553,103863
20100730,1,12554,103864
20100731,0,12554,103865
20100801,0,12554,103866
20100802,1,12555,103867
20100803,1,12556,103868
20100804,1,12557,103869
20100805,1,12558,103870
20100806,1,12559,103871
20100807,0,12559,103872
20100808,0,12559,103873
20100809,1,12560,103874
20100810,1,12561,103875
20100811,1,12562,103876
20100812,1,12563,103877
20100813,1,12564,103878
20100814,0,12564,103879
20100815,0,12564,103880
20100816,1,12565,103881
20100817,1,12566,103882
20100818,1,12567,103883
20100819,1,12568,103884
20100820,1,12569,103885
20100821,0,12569,103886
20100822,0,12569,103887
20100823,1,12570,103888
20100824,1,12571,103889
20100825,1,12572,103890
20100826,1,12573,103891
20100827,1,12574,103892
20100828,0,12574,103893
20100829,0,12574,103894
20100830,1,12575,103895
20100831,1,12576,103896
20100901,1,12577,103897
20100902,1,12578,103898
20100903,1,12579,103899
20100904,0,12579,103900
20100905,0,12579,103901
20100906,1,12580,103902
20100907,1,12581,103903
20100908,1,12582,103904
20100909,1,12583,103905
20100910,1,12584,103906
20100911,0,12584,103907
20100912,0,12584,103908
20100913,1,12585,103909
20100914,1,12586,103910
20100915,1,12587,103911
20100916,1,12588,103912
20100917,1,12589,103913
20100918,0,12589,103914
20100919,0,12589,103915
20100920,1,12590,103916
20100921,1,12591,103917
20100922,0,12591,103918
20100923,0,12591,103919
20100924,0,12591,103920
20100925,0,12591,103921
20100926,0,12591,103922
20100927,1,12592,103923
20100928,1,12593,103924
20100929,1,12594,103925
20100930,1,12595,103926
20101001,0,12595,103927
20101002,0,12595,103928
20101003,0,12595,103929
20101004,0,12595,103930
20101005,0,12595,103931
20101006,0,12595,103932
20101007,0,12595,103933
20101008,1,12596,103934
20101009,0,12596,103935
20101010,0,12596,103936
20101011,1,12597,103937
20101012,1,12598,103938
20101013,1,12599,103939
20101014,1,12600,103940
20101015,1,12601,103941
20101016,0,12601,103942
20101017,0,12601,103943
20101018,1,12602,103944
20101019,1,12603,103945
20101020,1,12604,103946
20101021,1,12605,103947
20101022,1,12606,103948
20101023,0,12606,103949
20101024,0,12606,103950
20101025,1,12607,103951
20101026,1,12608,103952
20101027,1,12609,103953
20101028,1,12610,103954
20101029,1,12611,103955
20101030,0,12611,103956
20101031,0,12611,103957
20101101,1,12612,103958
20101102,1,12613,103959
20101103,1,12614,103960
20101104,1,12615,103961
20101105,1,12616,103962
20101106,0,12616,103963
20101107,0,12616,103964
20101108,1,12617,103965
20101109,1,12618,103966
20101110,1,12619,103967
20101111,1,12620,103968
20101112,1,12621,103969
20101113,0,12621,103970
20101114,0,12621,103971
20101115,1,12622,103972
20101116,1,12623,103973
20101117,1,12624,103974
20101118,1,12625,103975
20101119,1,12626,103976
20101120,0,12626,103977
20101121,0,12626,103978
20101122,1,12627,103979
20101123,1,12628,103980
20101124,1,12629,103981
20101125,1,12630,103982
20101126,1,12631,103983
20101127,0,12631,103984
20101128,0,12631,103985
20101129,1,12632,103986
20101130,1,12633,103987
20101201,1,12634,103988
20101202,1,12635,103989
20101203,1,12636,103990
20101204,0,12636,103991
20101205,0,12636,103992
20101206,1,12637,103993
20101207,1,12638,103994
20101208,1,12639,103995
20101209,1,12640,103996
20101210,1,12641,103997
20101211,0,12641,103998
20101212,0,12641,103999
20101213,1,12642,104000
20101214,1,12643,104001
20101215,1,12644,104002
20101216,1,12645,104003
20101217,1,12646,104004
20101218,0,12646,104005
20101219,0,12646,104006
20101220,1,12647,104007
20101221,1,12648,104008
20101222,1,12649,104009
20101223,1,12650,104010
20101224,1,12651,104011
20101225,0,12651,104012
20101226,0,12651,104013
20101227,1,12652,104014
20101228,1,12653,104015
20101229,1,12654,104016
20101230,1,12655,104017
20101231,1,12656,104018
20110101,0,12656,104019
20110102,0,12656,104020
20110103,0,12656,104021
20110104,1,12657,104022
20110105,1,12658,104023
20110106,1,12659,104024
