ts_code,symbol,name,list_date,list_status
300324.SZ,300324,旋极信息,20120608,L
300325.SZ,300325,*ST德威,20120601,L
300326.SZ,300326,凯利泰,20120613,L
300327.SZ,300327,中颖电子,20120613,L
300328.SZ,300328,宜安科技,20120619,L
300329.SZ,300329,海伦钢琴,20120619,L
300330.SZ,300330,华虹计通,20120619,L
300331.SZ,300331,苏大维格,20120628,L
300332.SZ,300332,天壕环境,20120628,L
300333.SZ,300333,兆日科技,20120628,L
300334.SZ,300334,津膜科技,20120705,L
300335.SZ,300335,迪森股份,20120710,L
300336.SZ,300336,新文化,20120710,L
300337.SZ,300337,银邦股份,20120718,L
300338.SZ,300338,开元教育,20120726,L
300339.SZ,300339,润和软件,20120718,L
300340.SZ,300340,科恒股份,20120726,L
300341.SZ,300341,麦克奥迪,20120726,L
300342.SZ,300342,天银机电,20120726,L
300343.SZ,300343,联创股份,20120801,L
300344.SZ,300344,立方数科,20120801,L
300345.SZ,300345,华民股份,20120801,L
300346.SZ,300346,南大光电,20120807,L
300347.SZ,300347,泰格医药,20120817,L
300348.SZ,300348,长亮科技,20120817,L
300349.SZ,300349,金卡智能,20120817,L
300350.SZ,300350,华鹏飞,20120821,L
300351.SZ,300351,永贵电器,20120920,L
300352.SZ,300352,北信源,20120912,L
300353.SZ,300353,东土科技,20120927,L
300354.SZ,300354,东华测试,20120920,L
300355.SZ,300355,蒙草生态,20120927,L
300356.SZ,300356,ST光一,20121009,L
300357.SZ,300357,我武生物,20140121,L
300358.SZ,300358,楚天科技,20140121,L
300359.SZ,300359,全通教育,20140121,L
300360.SZ,300360,炬华科技,20140121,L
300363.SZ,300363,博腾股份,20140129,L
300364.SZ,300364,中文在线,20150121,L
300365.SZ,300365,恒华科技,20140123,L
300366.SZ,300366,创意信息,20140127,L
300367.SZ,300367,ST网力,20140129,L
300368.SZ,300368,汇金股份,20140123,L
300369.SZ,300369,绿盟科技,20140129,L
300370.SZ,300370,ST安控,20140123,L
300371.SZ,300371,汇中股份,20140123,L
300373.SZ,300373,扬杰科技,20140123,L
300374.SZ,300374,中铁装配,20150319,L
300375.SZ,300375,鹏翎股份,20140127,L
300376.SZ,300376,易事特,20140127,L
300377.SZ,300377,赢时胜,20140127,L
300378.SZ,300378,鼎捷软件,20140127,L
300379.SZ,300379,东方通,20140128,L
300380.SZ,300380,安硕信息,20140128,L
300381.SZ,300381,溢多利,20140128,L
300382.SZ,300382,斯莱克,20140129,L
300383.SZ,300383,光环新网,20140129,L
300384.SZ,300384,三联虹普,20140801,L
300385.SZ,300385,雪浪环境,20140626,L
300386.SZ,300386,飞天诚信,20140626,L
300387.SZ,300387,富邦股份,20140702,L
300388.SZ,300388,节能国祯,20140801,L
300389.SZ,300389,艾比森,20140801,L
300390.SZ,300390,天华超净,20140731,L
300391.SZ,300391,康跃科技,20140801,L
300392.SZ,300392,腾信股份,20140910,L
300393.SZ,300393,中来股份,20140912,L
300394.SZ,300394,天孚通信,20150217,L
300395.SZ,300395,菲利华,20140910,L
300396.SZ,300396,迪瑞医疗,20140910,L
300397.SZ,300397,天和防务,20140910,L
300398.SZ,300398,飞凯材料,20141009,L
300399.SZ,300399,天利科技,20141009,L
300400.SZ,300400,劲拓股份,20141010,L
300401.SZ,300401,花园生物,20141009,L
300402.SZ,300402,宝色股份,20141010,L
300403.SZ,300403,汉宇集团,20141030,L
300404.SZ,300404,博济医药,20150424,L
300405.SZ,300405,科隆股份,20141030,L
300406.SZ,300406,九强生物,20141030,L
300407.SZ,300407,凯发电气,20141203,L
300408.SZ,300408,三环集团,20141203,L
300409.SZ,300409,道氏技术,20141203,L
300410.SZ,300410,正业科技,20141231,L
300411.SZ,300411,金盾股份,20141231,L
300412.SZ,300412,迦南科技,20141231,L
300413.SZ,300413,芒果超媒,20150121,L
300414.SZ,300414,中光防雷,20150513,L
300415.SZ,300415,伊之密,20150123,L
300416.SZ,300416,苏试试验,20150122,L
300417.SZ,300417,南华仪器,20150123,L
300418.SZ,300418,昆仑万维,20150121,L
300419.SZ,300419,浩丰科技,20150122,L
300420.SZ,300420,五洋停车,20150217,L
300421.SZ,300421,力星股份,20150217,L
300422.SZ,300422,博世科,20150217,L
300423.SZ,300423,昇辉科技,20150217,L
300424.SZ,300424,航新科技,20150422,L
300425.SZ,300425,中建环能,20150216,L
300426.SZ,300426,唐德影视,20150217,L
300427.SZ,300427,红相股份,20150217,L
300428.SZ,300428,立中集团,20150319,L
300429.SZ,300429,强力新材,20150324,L
300430.SZ,300430,诚益通,20150319,L
300432.SZ,300432,富临精工,20150319,L
300433.SZ,300433,蓝思科技,20150318,L
300434.SZ,300434,金石亚药,20150424,L
300435.SZ,300435,中泰股份,20150326,L
300436.SZ,300436,广生堂,20150422,L
300437.SZ,300437,清水源,20150423,L
300438.SZ,300438,鹏辉能源,20150424,L
300439.SZ,300439,美康生物,20150422,L
300440.SZ,300440,运达科技,20150423,L
300441.SZ,300441,鲍斯股份,20150423,L
300442.SZ,300442,普丽盛,20150424,L
300443.SZ,300443,金雷股份,20150422,L
300444.SZ,300444,双杰电气,20150423,L
300445.SZ,300445,康斯特,20150424,L
300446.SZ,300446,*ST乐材,20150423,L
300447.SZ,300447,全信股份,20150422,L
300448.SZ,300448,浩云科技,20150424,L
300449.SZ,300449,汉邦高科,20150422,L
300450.SZ,300450,先导智能,20150518,L
300451.SZ,300451,创业慧康,20150514,L
300452.SZ,300452,山河药辅,20150515,L
300453.SZ,300453,三鑫医疗,20150515,L
300454.SZ,300454,深信服,20180516,L
300455.SZ,300455,康拓红外,20150515,L
300456.SZ,300456,赛微电子,20150514,L
300457.SZ,300457,赢合科技,20150514,L
300458.SZ,300458,全志科技,20150515,L
300459.SZ,300459,汤姆猫,20150515,L
300460.SZ,300460,惠伦晶体,20150515,L
300461.SZ,300461,田中精机,20150519,L
300462.SZ,300462,华铭智能,20150527,L
300463.SZ,300463,迈克生物,20150528,L
300464.SZ,300464,星徽股份,20150610,L
300465.SZ,300465,高伟达,20150528,L
300466.SZ,300466,赛摩智能,20150528,L
300467.SZ,300467,迅游科技,20150527,L
300468.SZ,300468,四方精创,20150527,L
300469.SZ,300469,信息发展,20150611,L
300470.SZ,300470,中密控股,20150612,L
300471.SZ,300471,厚普股份,20150611,L
300472.SZ,300472,新元科技,20150611,L
300473.SZ,300473,德尔股份,20150612,L
300474.SZ,300474,景嘉微,20160331,L
300475.SZ,300475,香农芯创,20150610,L
300476.SZ,300476,胜宏科技,20150611,L
300477.SZ,300477,合纵科技,20150610,L
300478.SZ,300478,杭州高新,20150610,L
300479.SZ,300479,神思电子,20150612,L
300480.SZ,300480,光力科技,20150702,L
300481.SZ,300481,濮阳惠成,20150630,L
300482.SZ,300482,万孚生物,20150630,L
300483.SZ,300483,首华燃气,20150630,L
300484.SZ,300484,蓝海华腾,20160322,L
300485.SZ,300485,赛升药业,20150626,L
300486.SZ,300486,东杰智能,20150630,L
300487.SZ,300487,蓝晓科技,20150702,L
300488.SZ,300488,恒锋工具,20150701,L
300489.SZ,300489,中飞股份,20150701,L
300490.SZ,300490,华自科技,20151231,L
300491.SZ,300491,通合科技,20151231,L
300492.SZ,300492,华图山鼎,20151223,L
300493.SZ,300493,润欣科技,20151210,L
300494.SZ,300494,盛天网络,20151231,L
300495.SZ,300495,*ST美尚,20151222,L
300496.SZ,300496,中科创达,20151210,L
300497.SZ,300497,富祥药业,20151222,L
300498.SZ,300498,温氏股份,20151102,L
300499.SZ,300499,高澜股份,20160202,L
300500.SZ,300500,启迪设计,20160204,L
300501.SZ,300501,海顺新材,20160204,L
300502.SZ,300502,新易盛,20160303,L
300503.SZ,300503,昊志机电,20160309,L
300504.SZ,300504,天邑股份,20180330,L
300505.SZ,300505,川金诺,20160315,L
300506.SZ,300506,名家汇,20160324,L
300507.SZ,300507,苏奥传感,20160429,L
300508.SZ,300508,维宏股份,20160419,L
300509.SZ,300509,新美星,20160425,L
300510.SZ,300510,金冠股份,20160506,L
300511.SZ,300511,雪榕生物,20160504,L
300512.SZ,300512,中亚股份,20160526,L
300513.SZ,300513,恒实科技,20160530,L
300514.SZ,300514,友讯达,20170426,L
300515.SZ,300515,三德科技,20160608,L
300516.SZ,300516,久之洋,20160602,L
300517.SZ,300517,海波重科,20160719,L
300518.SZ,300518,盛讯达,20160624,L
300519.SZ,300519,新光药业,20160624,L
300520.SZ,300520,科大国创,20160708,L
300521.SZ,300521,爱司凯,20160705,L
300522.SZ,300522,世名科技,20160705,L
300523.SZ,300523,辰安科技,20160726,L
300525.SZ,300525,博思软件,20160726,L
300526.SZ,300526,中潜股份,20160802,L
300527.SZ,300527,中船应急,20160805,L
300528.SZ,300528,幸福蓝海,20160808,L
300529.SZ,300529,健帆生物,20160802,L
300530.SZ,300530,*ST达志,20160809,L
300531.SZ,300531,优博讯,20160809,L
300532.SZ,300532,今天国际,20160818,L
300533.SZ,300533,冰川网络,20160818,L
300534.SZ,300534,陇神戎发,20160913,L
300535.SZ,300535,达威股份,20160812,L
300536.SZ,300536,农尚环境,20160920,L
300537.SZ,300537,广信材料,20160830,L
300538.SZ,300538,同益股份,20160826,L
300539.SZ,300539,横河精密,20160830,L
300540.SZ,300540,深冷股份,20160823,L
300541.SZ,300541,先进数通,20160913,L
300542.SZ,300542,新晨科技,20160920,L
300543.SZ,300543,朗科智能,20160908,L
300545.SZ,300545,联得装备,20160928,L
300546.SZ,300546,雄帝科技,20160928,L
300547.SZ,300547,川环科技,20160930,L
300548.SZ,300548,博创科技,20161012,L
300549.SZ,300549,优德精密,20160930,L
300550.SZ,300550,和仁科技,20161018,L
300551.SZ,300551,古鳌科技,20161018,L
300552.SZ,300552,万集科技,20161021,L
300553.SZ,300553,集智股份,20161021,L
300554.SZ,300554,三超新材,20170421,L
300555.SZ,300555,路通视信,20161018,L
300556.SZ,300556,丝路视觉,20161104,L
300557.SZ,300557,理工光科,20161101,L
300558.SZ,300558,贝达药业,20161107,L
300559.SZ,300559,佳发教育,20161101,L
300560.SZ,300560,中富通,20161101,L
300561.SZ,300561,汇金科技,20161117,L
300562.SZ,300562,乐心医疗,20161116,L
300563.SZ,300563,神宇股份,20161114,L
300564.SZ,300564,筑博设计,20191108,L
300565.SZ,300565,科信技术,20161122,L
300566.SZ,300566,激智科技,20161115,L
300567.SZ,300567,精测电子,20161122,L
300568.SZ,300568,星源材质,20161201,L
300569.SZ,300569,天能重工,20161125,L
300570.SZ,300570,太辰光,20161206,L
300571.SZ,300571,平治信息,20161213,L
300572.SZ,300572,安车检测,20161206,L
300573.SZ,300573,兴齐眼药,20161208,L
300575.SZ,300575,中旗股份,20161220,L
300576.SZ,300576,容大感光,20161220,L
300577.SZ,300577,开润股份,20161221,L
300578.SZ,300578,会畅通讯,20170125,L
300579.SZ,300579,数字认证,20161223,L
300580.SZ,300580,贝斯特,20170111,L
300581.SZ,300581,晨曦航空,20161220,L
300582.SZ,300582,英飞特,20161228,L
300583.SZ,300583,赛托生物,20170106,L
300584.SZ,300584,海辰药业,20170112,L
300585.SZ,300585,奥联电子,20161229,L
300586.SZ,300586,美联新材,20170104,L
300587.SZ,300587,天铁股份,20170105,L
300588.SZ,300588,熙菱信息,20170105,L
300589.SZ,300589,江龙船艇,20170113,L
300590.SZ,300590,移为通信,20170111,L
300591.SZ,300591,万里马,20170110,L
300592.SZ,300592,华凯创意,20170120,L
300593.SZ,300593,新雷能,20170113,L
300594.SZ,300594,朗进科技,20190621,L
300595.SZ,300595,欧普康视,20170117,L
300596.SZ,300596,利安隆,20170119,L
300597.SZ,300597,吉大通信,20170123,L
300598.SZ,300598,诚迈科技,20170120,L
300599.SZ,300599,雄塑科技,20170123,L
300600.SZ,300600,国瑞科技,20170125,L
300601.SZ,300601,康泰生物,20170207,L
300602.SZ,300602,飞荣达,20170126,L
300603.SZ,300603,立昂技术,20170126,L
300604.SZ,300604,长川科技,20170417,L
300605.SZ,300605,恒锋信息,20170208,L
300606.SZ,300606,金太阳,20170208,L
300607.SZ,300607,拓斯达,20170209,L
300608.SZ,300608,思特奇,20170213,L
300609.SZ,300609,汇纳科技,20170215,L
300610.SZ,300610,晨化股份,20170213,L
300611.SZ,300611,美力科技,20170220,L
300612.SZ,300612,宣亚国际,20170215,L
300613.SZ,300613,富瀚微,20170220,L
300614.SZ,300614,百川畅银,20210525,L
300615.SZ,300615,欣天科技,20170215,L
300616.SZ,300616,尚品宅配,20170307,L
300617.SZ,300617,安靠智电,20170228,L
300618.SZ,300618,寒锐钴业,20170306,L
300619.SZ,300619,金银河,20170301,L
300620.SZ,300620,光库科技,20170310,L
300621.SZ,300621,维业股份,20170316,L
300622.SZ,300622,博士眼镜,20170315,L
300623.SZ,300623,捷捷微电,20170314,L
300624.SZ,300624,万兴科技,20180118,L
300625.SZ,300625,三雄极光,20170317,L
300626.SZ,300626,华瑞股份,20170320,L
300627.SZ,300627,华测导航,20170321,L
300628.SZ,300628,亿联网络,20170317,L
300629.SZ,300629,新劲刚,20170324,L
300630.SZ,300630,普利制药,20170328,L
300631.SZ,300631,久吾高科,20170323,L
300632.SZ,300632,光莆股份,20170406,L
300633.SZ,300633,开立医疗,20170406,L
300634.SZ,300634,彩讯股份,20180323,L
300635.SZ,300635,中达安,20170331,L
300636.SZ,300636,同和药业,20170331,L
300637.SZ,300637,扬帆新材,20170412,L
300638.SZ,300638,广和通,20170413,L
300639.SZ,300639,凯普生物,20170412,L
300640.SZ,300640,德艺文创,20170417,L
300641.SZ,300641,正丹股份,20170418,L
300642.SZ,300642,透景生命,20170421,L
300643.SZ,300643,万通智控,20170505,L
300644.SZ,300644,南京聚隆,20180206,L
300645.SZ,300645,正元智慧,20170421,L
300647.SZ,300647,超频三,20170503,L
300648.SZ,300648,星云股份,20170425,L
300649.SZ,300649,杭州园林,20170505,L
300650.SZ,300650,太龙股份,20170503,L
300651.SZ,300651,金陵体育,20170509,L
300652.SZ,300652,雷迪克,20170516,L
300653.SZ,300653,正海生物,20170516,L
300654.SZ,300654,世纪天鸿,20170926,L
300655.SZ,300655,晶瑞电材,20170523,L
300656.SZ,300656,民德电子,20170519,L
300657.SZ,300657,弘信电子,20170523,L
300658.SZ,300658,延江股份,20170602,L
300659.SZ,300659,中孚信息,20170526,L
300660.SZ,300660,江苏雷利,20170602,L
300661.SZ,300661,圣邦股份,20170606,L
300662.SZ,300662,科锐国际,20170608,L
300663.SZ,300663,科蓝软件,20170608,L
300664.SZ,300664,鹏鹞环保,20180105,L
300665.SZ,300665,飞鹿股份,20170613,L
300666.SZ,300666,江丰电子,20170615,L
300667.SZ,300667,必创科技,20170619,L
300668.SZ,300668,杰恩设计,20170619,L
300669.SZ,300669,沪宁股份,20170629,L
300670.SZ,300670,大烨智能,20170703,L
300671.SZ,300671,富满微,20170705,L
300672.SZ,300672,国科微,20170712,L
300673.SZ,300673,佩蒂股份,20170711,L
300674.SZ,300674,宇信科技,20181107,L
300675.SZ,300675,建科院,20170719,L
300676.SZ,300676,华大基因,20170714,L
300677.SZ,300677,英科医疗,20170721,L
300678.SZ,300678,中科信息,20170728,L
300679.SZ,300679,电连技术,20170731,L
300680.SZ,300680,隆盛科技,20170725,L
300681.SZ,300681,英搏尔,20170725,L
300682.SZ,300682,朗新科技,20170801,L
300683.SZ,300683,海特生物,20170808,L
300684.SZ,300684,中石科技,20171227,L
300685.SZ,300685,艾德生物,20170802,L
300686.SZ,300686,智动力,20170804,L
300687.SZ,300687,赛意信息,20170803,L
300688.SZ,300688,创业黑马,20170810,L
300689.SZ,300689,澄天伟业,20170809,L
300690.SZ,300690,双一科技,20170808,L
300691.SZ,300691,联合光电,20170811,L
300692.SZ,300692,中环环保,20170821,L
300693.SZ,300693,盛弘股份,20170822,L
300694.SZ,300694,蠡湖股份,20181015,L
300695.SZ,300695,兆丰股份,20170908,L
300696.SZ,300696,爱乐达,20170822,L
300697.SZ,300697,电工合金,20170907,L
300698.SZ,300698,万马科技,20170831,L
300699.SZ,300699,光威复材,20170901,L
300700.SZ,300700,岱勒新材,20170912,L
300701.SZ,300701,森霸传感,20170915,L
300702.SZ,300702,天宇股份,20170919,L
300703.SZ,300703,创源股份,20170919,L
300705.SZ,300705,九典制药,20171010,L
300706.SZ,300706,阿石创,20170926,L
300707.SZ,300707,威唐工业,20171010,L
300708.SZ,300708,聚灿光电,20171016,L
300709.SZ,300709,精研科技,20171019,L
300710.SZ,300710,万隆光电,20171019,L
300711.SZ,300711,广哈通信,20171101,L
300712.SZ,300712,永福股份,20171031,L
300713.SZ,300713,英可瑞,20171101,L
300715.SZ,300715,凯伦股份,20171026,L
300716.SZ,300716,国立科技,20171109,L
300717.SZ,300717,华信新材,20171106,L
300718.SZ,300718,长盛轴承,20171106,L
300719.SZ,300719,安达维尔,20171109,L
300720.SZ,300720,海川智能,20171106,L
300721.SZ,300721,怡达股份,20171115,L
300722.SZ,300722,新余国科,20171110,L
300723.SZ,300723,一品红,20171116,L
300724.SZ,300724,捷佳伟创,20180810,L
300725.SZ,300725,药石科技,20171110,L
300726.SZ,300726,宏达电子,20171121,L
300727.SZ,300727,润禾材料,20171127,L
300729.SZ,300729,乐歌股份,20171201,L
300730.SZ,300730,科创信息,20171205,L
300731.SZ,300731,科创新源,20171208,L
300732.SZ,300732,设研院,20171212,L
300733.SZ,300733,西菱动力,20180116,L
300735.SZ,300735,光弘科技,20171229,L
300736.SZ,300736,百邦科技,20180109,L
300737.SZ,300737,科顺股份,20180125,L
300738.SZ,300738,奥飞数据,20180119,L
300739.SZ,300739,明阳电路,20180201,L
300740.SZ,300740,水羊股份,20180208,L
300741.SZ,300741,华宝股份,20180301,L
300742.SZ,300742,越博动力,20180508,L
300743.SZ,300743,天地数码,20180427,L
300745.SZ,300745,欣锐科技,20180523,L
300746.SZ,300746,汉嘉设计,20180525,L
300747.SZ,300747,锐科激光,20180625,L
300748.SZ,300748,金力永磁,20180921,L
300749.SZ,300749,顶固集创,20180925,L
300750.SZ,300750,宁德时代,20180611,L
300751.SZ,300751,迈为股份,20181109,L
300752.SZ,300752,隆利科技,20181130,L
300753.SZ,300753,爱朋医疗,20181213,L
300755.SZ,300755,华致酒行,20190129,L
300756.SZ,300756,金马游乐,20181228,L
300757.SZ,300757,罗博特科,20190108,L
300758.SZ,300758,七彩化学,20190222,L
300759.SZ,300759,康龙化成,20190128,L
300760.SZ,300760,迈瑞医疗,20181016,L
300761.SZ,300761,立华股份,20190218,L
300762.SZ,300762,上海瀚讯,20190314,L
300763.SZ,300763,锦浪科技,20190319,L
300765.SZ,300765,新诺威,20190322,L
300766.SZ,300766,每日互动,20190325,L
300767.SZ,300767,震安科技,20190329,L
300768.SZ,300768,迪普科技,20190412,L
300769.SZ,300769,德方纳米,20190415,L
300770.SZ,300770,新媒股份,20190419,L
300771.SZ,300771,智莱科技,20190422,L
300772.SZ,300772,运达股份,20190426,L
300773.SZ,300773,拉卡拉,20190425,L
300774.SZ,300774,倍杰特,20210804,L
300775.SZ,300775,三角防务,20190521,L
300776.SZ,300776,帝尔激光,20190517,L
300777.SZ,300777,中简科技,20190516,L
300778.SZ,300778,新城市,20190510,L
300779.SZ,300779,惠城环保,20190522,L
300780.SZ,300780,德恩精工,20190531,L
300781.SZ,300781,因赛集团,20190606,L
300782.SZ,300782,卓胜微,20190618,L
300783.SZ,300783,三只松鼠,20190712,L
300785.SZ,300785,值得买,20190715,L
300786.SZ,300786,国林科技,20190723,L
300787.SZ,300787,海能实业,20190815,L
300788.SZ,300788,中信出版,20190705,L
300789.SZ,300789,唐源电气,20190828,L
300790.SZ,300790,宇瞳光学,20190920,L
300791.SZ,300791,仙乐健康,20190925,L
300792.SZ,300792,壹网壹创,20190927,L
300793.SZ,300793,佳禾智能,20191018,L
300795.SZ,300795,*ST米奥,20191022,L
300796.SZ,300796,贝斯美,20191115,L
300797.SZ,300797,钢研纳克,20191101,L
300798.SZ,300798,锦鸡股份,20191122,L
300799.SZ,300799,左江科技,20191029,L
300800.SZ,300800,力合科技,20191106,L
300801.SZ,300801,泰和科技,20191128,L
300802.SZ,300802,矩子科技,20191114,L
300803.SZ,300803,指南针,20191118,L
300805.SZ,300805,电声股份,20191121,L
300806.SZ,300806,斯迪克,20191125,L
300807.SZ,300807,天迈科技,20191219,L
300808.SZ,300808,久量股份,20191129,L
300809.SZ,300809,华辰装备,20191204,L
300810.SZ,300810,中科海讯,20191206,L
300811.SZ,300811,铂科新材,20191230,L
300812.SZ,300812,易天股份,20200109,L
300813.SZ,300813,泰林生物,20200114,L
300814.SZ,300814,中富电路,20210812,L
300815.SZ,300815,玉禾田,20200123,L
300816.SZ,300816,艾可蓝,20200210,L
300817.SZ,300817,双飞股份,20200218,L
