"code","pp3","jzdate"
"000547",103700,"2020-08-20"
"000547",105600,"2020-07-20"
"000547",109200,"2020-07-31"
"000547",113100,"2020-08-10"
"000548",57100,"2020-06-30"
"000548",66300,"2020-09-30"
"000550",24900,"2020-06-30"
"000550",25800,"2020-09-30"
"000551",33400,"2020-09-30"
"000551",37600,"2020-06-30"
"000552",42600,"2020-06-30"
"000552",45400,"2020-09-30"
"000553",33700,"2020-12-31"
"000553",34400,"2020-06-19"
"000553",34500,"2020-06-30"
"000553",34500,"2020-07-10"
"000553",34900,"2020-09-30"
"000553",36600,"2020-07-20"
"000554",43700,"2020-09-30"
"000554",49300,"2020-06-30"
"000555",68400,"2020-06-30"
"000555",78900,"2020-09-30"
"000557",57700,"2020-09-30"
"000557",63200,"2020-06-30"
"000558",68400,"2020-06-30"
"000558",69800,"2020-09-30"
"000559",94600,"2020-10-30"
"000559",96100,"2020-12-31"
"000559",96400,"2020-09-30"
"000559",100600,"2020-06-30"
"000560",28900,"2020-06-30"
"000560",29700,"2020-07-31"
"000560",29800,"2021-01-29"
"000560",30900,"2020-08-31"
"000560",30900,"2020-10-30"
"000560",31300,"2020-09-30"
"000560",31400,"2020-12-31"
"000560",36300,"2020-11-30"
"000561",49900,"2020-09-30"
"000561",51800,"2020-06-30"
"000563",104600,"2021-01-29"
"000563",105300,"2021-01-08"
"000563",105400,"2021-01-20"
"000563",105900,"2020-12-31"
"000563",106500,"2020-12-18"
"000563",107200,"2020-12-10"
"000563",107300,"2020-11-30"
"000563",107600,"2020-11-20"
"000563",107800,"2020-11-10"
"000563",108400,"2020-10-30"
"000563",108700,"2020-10-20"
"000563",109300,"2020-10-09"
"000563",109400,"2020-09-30"
"000563",109600,"2020-07-20"
"000563",109800,"2020-09-18"
"000563",110200,"2020-08-10"
"000563",110300,"2020-09-10"
"000563",110800,"2020-08-20"
"000563",110800,"2020-08-31"
"000563",111400,"2020-07-31"
"000563",111700,"2020-07-10"
"000563",115200,"2020-06-30"
"000563",116800,"2020-06-19"
"000563",117200,"2020-06-10"
"000564",150400,"2020-09-30"
"000564",162700,"2020-06-30"
"000565",32900,"2020-09-30"
"000565",34500,"2020-06-30"
"000566",42100,"2021-01-10"
"000566",42500,"2021-01-20"
"000566",42800,"2020-12-18"
"000566",44700,"2020-11-30"
"000566",44900,"2020-12-10"
"000566",45000,"2020-09-18"
"000566",45200,"2020-11-20"
"000566",45200,"2021-01-29"
"000566",45200,"2021-01-31"
"000566",45300,"2020-09-30"
"000566",45700,"2020-09-10"
"000566",45800,"2020-10-09"
"000566",46200,"2020-10-30"
"000566",46600,"2020-10-20"
"000566",46900,"2020-11-10"
"000566",50300,"2020-08-31"
"000566",52500,"2020-08-20"
"000566",53100,"2020-07-20"
"000566",54500,"2020-07-10"
"000566",56500,"2020-08-10"
"000566",57400,"2020-07-31"
"000566",57500,"2020-06-30"
"000566",59900,"2020-06-10"
"000567",31600,"2021-01-29"
"000567",32000,"2020-12-31"
"000567",32500,"2020-12-20"
"000567",33300,"2020-12-10"
"000567",33500,"2020-11-20"
"000567",33600,"2020-11-10"
"000567",33900,"2020-10-31"
"000567",34400,"2020-10-20"
"000567",35100,"2020-09-30"
"000567",35700,"2020-09-10"
"000567",35700,"2020-09-18"
"000567",36900,"2020-08-31"
"000567",37200,"2020-07-20"
"000567",38500,"2020-08-10"
"000567",42200,"2020-06-30"
"000567",42900,"2020-06-19"
"000568",90600,"2020-06-10"
"000568",106400,"2020-06-19"
"000568",109600,"2020-07-10"
"000568",113900,"2020-09-30"
"000568",116900,"2020-06-30"
"000571",52800,"2021-01-20"
"000571",54500,"2020-09-30"
"000571",58500,"2020-07-10"
"000571",59800,"2020-06-30"
"000571",60800,"2020-06-10"
"000572",62400,"2020-12-20"
"000572",62400,"2021-01-31"
"000572",62500,"2020-12-31"
"000572",62500,"2021-01-20"
"000572",64200,"2020-08-20"
"000572",64200,"2020-08-31"
"000572",64200,"2020-11-20"
"000572",64300,"2020-11-10"
"000572",64600,"2020-11-30"
"000572",64800,"2020-10-20"
"000572",64900,"2020-10-30"
"000572",65000,"2020-09-10"
"000572",65000,"2020-09-30"
"000572",66100,"2020-08-10"
"000572",66400,"2020-07-31"
"000572",66600,"2020-09-20"
"000572",69500,"2020-07-20"
"000572",71300,"2020-07-10"
"000572",72400,"2020-06-10"
"000572",72600,"2020-06-30"
"000572",73200,"2020-06-19"
"000573",46900,"2020-06-30"
"000573",50600,"2020-09-30"
"000576",26000,"2020-07-10"
"000576",26200,"2020-06-10"
"000576",26500,"2020-06-19"
"000576",26700,"2020-06-30"
"000576",30000,"2020-07-31"
"000576",32500,"2020-08-10"
"000576",32900,"2020-08-20"
"000576",34200,"2020-08-31"
"000576",35100,"2020-07-20"
"000576",35400,"2020-09-30"
"000576",35500,"2020-10-09"
"000576",36100,"2020-09-10"
"000576",36200,"2020-09-18"
"000576",37500,"2020-10-20"
"000576",38400,"2020-12-20"
"000576",39400,"2020-11-30"
"000576",39700,"2020-11-20"
"000576",39700,"2020-12-10"
"000576",39900,"2020-12-31"
"000576",40100,"2020-11-10"
"000576",41000,"2021-01-29"
"000582",23700,"2020-06-30"
"000582",27900,"2020-09-30"
"000584",36100,"2020-09-30"
"000584",40600,"2020-06-30"
"000586",21300,"2020-06-30"
"000586",21300,"2020-09-30"
"000587",39500,"2020-09-30"
"000587",51400,"2020-06-30"
"000589",47300,"2020-09-30"
"000589",48400,"2020-09-18"
"000589",49100,"2020-08-31"
"000589",50600,"2020-10-30"
"000589",50900,"2020-07-31"
"000589",52200,"2020-11-30"
"000589",53500,"2020-06-30"
"000590",17600,"2020-09-30"
"000590",17900,"2020-06-30"
"000591",62300,"2020-06-30"
"000591",81800,"2020-09-30"
"000592",96300,"2020-06-10"
"000592",99800,"2020-06-30"
"000592",100600,"2020-06-19"
"000592",107900,"2021-01-29"
"000592",109000,"2021-01-20"
"000592",111500,"2020-12-18"
"000592",111700,"2020-12-31"
"000592",112400,"2020-12-10"
"000592",113500,"2020-07-10"
"000592",113900,"2020-10-30"
"000592",114900,"2020-11-20"
"000592",115700,"2020-10-20"
"000592",117100,"2020-09-30"
"000592",117100,"2020-10-09"
"000592",119400,"2020-09-18"
"000592",119500,"2020-09-10"
"000592",122600,"2020-08-31"
"000592",125800,"2020-08-20"
"000592",131900,"2020-08-10"
"000592",133400,"2020-07-20"
"000593",30500,"2020-09-30"
"000593",31900,"2020-06-30"
"000595",34500,"2021-01-08"
"000595",35000,"2020-09-30"
"000595",43500,"2020-06-30"
"000597",40200,"2020-09-30"
"000597",49600,"2020-06-30"
"000598",115800,"2020-09-30"
"000598",121300,"2020-06-30"
"000599",56700,"2020-09-30"
"000599",57300,"2020-06-30"
"000600",62700,"2020-06-30"
"000600",63700,"2020-09-30"
"000601",54100,"2021-01-20"
"000601",54200,"2021-01-29"
"000601",58900,"2020-09-30"
"000601",59300,"2020-09-10"
"000601",59900,"2020-08-10"
"000601",61700,"2020-06-30"
"000603",30900,"2020-07-20"
"000603",32800,"2020-08-31"
"000603",33300,"2021-01-08"
"000603",33700,"2020-07-10"
"000603",34900,"2020-12-18"
"000603",35600,"2020-08-20"
"000603",36300,"2020-09-30"
"000603",36900,"2020-09-10"
"000603",37400,"2020-07-31"
"000603",38000,"2020-06-30"
"000603",38100,"2020-06-19"
"000603",38700,"2020-06-10"
"000605",19900,"2020-09-30"
"000605",20200,"2020-06-30"
"000606",36800,"2020-09-30"
"000606",38700,"2020-06-30"
"000607",35600,"2020-09-30"
"000607",36300,"2020-08-31"
"000607",36900,"2020-07-31"
"000607",36900,"2020-08-10"
"000607",39200,"2020-06-30"
"000608",20900,"2020-06-30"
"000608",21800,"2020-07-10"
"000608",22100,"2020-09-30"
"000608",22100,"2020-10-09"
"000608",22100,"2020-10-30"
"000608",22200,"2020-09-18"
"000608",22700,"2020-08-20"
"000608",23000,"2020-07-20"
"000608",23100,"2020-07-31"
"000608",24200,"2020-12-31"
"000608",24300,"2020-12-18"
"000608",27100,"2020-11-10"
"000609",25100,"2020-12-31"
"000609",26500,"2020-09-30"
"000609",27800,"2020-08-31"
"000609",30400,"2020-06-30"
"000610",52000,"2020-09-30"
"000610",53800,"2020-06-30"
"000611",16700,"2020-09-30"
"000611",17900,"2020-06-30"
"000612",68500,"2020-06-30"
"000612",81000,"2020-12-31"
"000612",81200,"2020-12-20"
"000612",82900,"2020-12-10"
"000612",83300,"2020-11-30"
"000612",84500,"2020-10-31"
"000612",85400,"2020-09-30"
"000612",86200,"2020-07-20"
"000612",86600,"2021-01-20"
"000612",93800,"2020-07-10"
"000612",95900,"2020-08-10"
"000613",32000,"2020-07-10"
"000613",40000,"2020-09-22"
"000615",44900,"2020-09-30"
"000615",49200,"2020-06-30"
"000616",91900,"2020-09-30"
"000616",99800,"2020-06-30"
"000617",16800,"2020-06-30"
"000617",25100,"2021-01-31"
"000617",26500,"2020-09-30"
"000619",25300,"2020-09-30"
"000619",26700,"2020-06-30"
"000620",36100,"2020-09-30"
"000620",40000,"2020-06-30"
"000622",34700,"2020-09-30"
"000622",36200,"2020-06-30"
"000623",90200,"2020-09-30"
"000623",93200,"2020-06-30"
"000625",108000,"2020-10-10"
"000625",110200,"2020-07-10"
"000625",112000,"2020-09-20"
"000625",113000,"2020-10-20"
"000625",114800,"2020-09-10"
"000625",117100,"2020-06-10"
"000625",126200,"2020-08-31"
"000625",129000,"2020-10-31"
"000625",131400,"2020-08-20"
"000625",134000,"2020-07-20"
"000625",135000,"2020-07-31"
"000625",141500,"2020-08-10"
"000625",145000,"2020-11-10"
"000625",201000,"2020-11-30"
"000625",223000,"2020-11-20"
"000625",307000,"2020-12-10"
"000625",322000,"2020-12-20"
"000625",326000,"2020-12-31"
"000625",328000,"2021-01-31"
"000625",339000,"2021-01-10"
"000625",352000,"2021-01-20"
"000626",23900,"2020-09-30"
"000626",24800,"2020-06-30"
"000627",81000,"2020-06-30"
"000627",82200,"2021-01-29"
"000627",83000,"2021-01-08"
"000627",83700,"2020-11-10"
"000627",85000,"2020-07-31"
"000627",85000,"2020-12-18"
"000627",85700,"2020-09-30"
"000627",87000,"2020-08-31"
"000628",22800,"2020-09-30"
"000628",23000,"2020-07-20"
"000628",23200,"2020-07-31"
"000628",23500,"2020-06-10"
"000628",24300,"2020-06-30"
"000629",230000,"2020-10-30"
"000629",230000,"2020-11-10"
"000629",232200,"2020-09-30"
"000629",233000,"2020-09-18"
"000629",234000,"2020-09-10"
"000629",236000,"2020-08-10"
"000629",237000,"2020-07-31"
"000629",238000,"2020-12-18"
"000629",238000,"2020-12-31"
"000629",240900,"2020-06-30"
"000629",242000,"2020-06-10"
"000629",242000,"2020-11-30"
"000630",345000,"2020-09-18"
"000630",345400,"2020-09-30"
"000630",347400,"2020-09-10"
"000630",350500,"2020-08-31"
"000630",353600,"2020-08-20"
"000630",356200,"2020-08-10"
"000630",357900,"2020-07-20"
"000630",361800,"2020-06-30"
"000631",24400,"2021-01-31"
"000631",24800,"2021-01-20"
"000631",24900,"2021-01-08"
"000631",25100,"2020-12-31"
"000631",25800,"2020-12-20"
"000631",26100,"2020-12-10"
"000631",26400,"2020-11-30"
"000631",26600,"2020-11-20"
"000631",26700,"2020-10-20"
"000631",26700,"2020-11-10"
"000631",26800,"2020-09-30"
"000631",26800,"2020-10-10"
"000631",26800,"2020-10-30"
"000631",27000,"2020-09-18"
"000631",27200,"2020-09-10"
"000631",27300,"2020-08-31"
"000631",27400,"2020-08-20"
"000631",27500,"2020-08-10"
"000631",27600,"2020-07-31"
"000631",27700,"2020-06-30"
"000631",27800,"2020-06-19"
"000631",27800,"2020-06-20"
"000631",27900,"2020-07-20"
"000631",28000,"2020-07-10"
"000631",28100,"2020-06-10"
"000632",26200,"2020-11-10"
"000632",26700,"2020-09-30"
"000632",26900,"2020-06-30"
"000632",27000,"2020-07-31"
"000632",27600,"2021-01-08"
"000633",24300,"2020-06-30"
"000633",25800,"2020-09-30"
"000635",22100,"2020-10-20"
"000635",22100,"2020-10-30"
"000635",22200,"2021-01-08"
"000635",22200,"2021-01-10"
"000635",22300,"2021-01-20"
"000635",22300,"2021-01-29"
"000635",22500,"2020-09-30"
"000635",22700,"2020-09-18"
"000635",22800,"2020-09-10"
"000635",22800,"2020-11-10"
"000635",23000,"2020-12-18"
"000635",23300,"2020-08-31"
"000635",23700,"2020-08-20"
"000635",23900,"2020-08-10"
"000635",24000,"2020-11-30"
"000635",24400,"2020-06-30"
"000635",24400,"2020-12-10"
"000635",24600,"2020-06-19"
"000635",24800,"2020-07-31"
"000635",24900,"2020-06-10"
"000635",25100,"2020-07-10"
"000635",25600,"2020-07-20"
"000635",26400,"2020-11-20"
"000636",78800,"2020-06-30"
"000636",94100,"2020-09-30"
"000637",31100,"2020-11-30"
"000637",31500,"2020-09-30"
"000637",32200,"2020-09-10"
"000637",32500,"2020-07-31"
"000637",32900,"2020-08-20"
"000637",33300,"2020-08-10"
"000637",34600,"2020-06-30"
"000638",38600,"2020-06-30"
"000638",40500,"2020-09-30"
"000639",33600,"2020-06-30"
"000639",37500,"2020-09-30"
"000650",127400,"2020-09-30"
"000650",137500,"2020-06-30"
"000651",553900,"2020-06-30"
"000651",625400,"2020-09-30"
"000652",156600,"2020-09-30"
"000652",184100,"2020-06-30"
"000655",38800,"2020-09-30"
"000655",40300,"2020-06-30"
"000656",75300,"2020-09-30"
"000656",99600,"2020-06-30"
"000657",31200,"2020-06-10"
"000657",31600,"2020-06-30"
"000657",31800,"2020-07-31"
"000657",33000,"2020-12-10"
"000657",33000,"2021-01-08"
"000657",33400,"2020-09-30"
"000657",34000,"2020-08-31"
"000657",34000,"2020-09-18"
"000659",51300,"2020-09-30"
"000659",54800,"2020-06-30"
"000661",42700,"2020-06-10"
"000661",55200,"2020-06-20"
"000661",69900,"2020-06-30"
"000661",72800,"2021-01-20"
"000661",73100,"2021-01-08"
"000661",73300,"2021-01-29"
"000661",78100,"2020-12-31"
"000661",78600,"2020-07-10"
"000661",79200,"2020-08-10"
"000661",80500,"2020-12-18"
"000661",81900,"2020-07-31"
"000661",82900,"2020-08-20"
"000661",84600,"2020-08-31"
"000661",85000,"2020-12-10"
"000661",85800,"2020-07-20"
"000661",89000,"2020-09-10"
"000661",92100,"2020-11-30"
"000661",92800,"2020-09-18"
"000661",93200,"2020-09-30"
"000661",93900,"2020-10-30"
"000661",94300,"2020-10-10"
"000661",95800,"2020-11-20"
"000661",96000,"2020-10-20"
"000661",100800,"2020-11-10"
"000662",43600,"2020-09-30"
"000662",45400,"2020-06-30"
"000663",13600,"2021-01-29"
"000663",13700,"2020-12-31"
"000663",13900,"2020-11-10"
"000663",13900,"2020-11-20"
"000663",13900,"2020-12-10"
"000663",14000,"2020-10-30"
"000663",14200,"2020-10-20"
"000663",14400,"2020-09-30"
"000663",14500,"2020-09-10"
"000663",14500,"2020-09-18"
"000663",15000,"2020-08-31"
"000663",15200,"2020-08-10"
"000663",15200,"2020-08-20"
"000663",15500,"2020-07-20"
"000663",15700,"2020-07-10"
"000663",16200,"2020-06-30"
"000663",16400,"2020-06-19"
"000665",32900,"2020-09-30"
"000665",36900,"2020-06-30"
"000666",35400,"2020-09-30"
"000666",35800,"2021-01-09"
"000666",36300,"2020-12-31"
"000666",36400,"2020-12-18"
"000667",122700,"2021-01-08"
"000667",123500,"2020-12-31"
"000667",124500,"2020-12-18"
"000667",125000,"2020-12-10"
"000667",126600,"2020-11-30"
"000667",127700,"2020-11-20"
"000667",128300,"2021-01-20"
"000667",128900,"2020-11-10"
"000667",129600,"2020-10-30"
"000667",130500,"2020-10-20"
"000667",131200,"2020-10-09"
"000667",132400,"2020-09-30"
"000667",134000,"2020-09-18"
"000667",135300,"2020-09-10"
"000667",137000,"2020-08-31"
"000667",138100,"2020-08-20"
"000667",141600,"2020-08-10"
"000667",143700,"2020-07-31"
"000667",146200,"2020-07-20"
"000667",148500,"2020-07-10"
"000667",152000,"2020-06-30"
"000667",152600,"2020-06-19"
"000667",153400,"2020-06-10"
"000667",165200,"2021-01-29"
"000668",6564,"2020-09-10"
"000668",6622,"2021-01-29"
"000668",6625,"2020-09-30"
"000668",6649,"2021-01-08"
"000668",6739,"2020-12-18"
"000668",6751,"2020-10-09"
"000668",6762,"2020-09-18"
"000668",6856,"2020-08-31"
"000668",6900,"2020-12-10"
"000668",6906,"2020-12-31"
"000668",6943,"2020-08-20"
"000668",6958,"2020-11-30"
"000668",6975,"2020-06-10"
"000668",7140,"2020-10-20"
"000668",7153,"2021-01-20"
"000668",7217,"2020-08-10"
"000668",7234,"2020-10-30"
"000668",7234,"2020-11-20"
"000668",7317,"2020-11-10"
"000668",8027,"2020-07-31"
"000668",8389,"2020-07-20"
"000668",9481,"2020-07-10"
"000668",12400,"2020-06-30"
"000668",14900,"2020-06-19"
"000669",25400,"2020-09-30"
"000669",28900,"2020-06-30"
"000671",36400,"2020-09-30"
"000671",38800,"2020-11-30"
"000671",39300,"2020-07-10"
"000671",40100,"2020-06-10"
"000671",41800,"2020-12-10"
"000671",42000,"2020-12-18"
"000671",42000,"2020-12-31"
"000671",42100,"2021-01-10"
"000671",42400,"2020-06-30"
"000671",43700,"2021-01-20"
"000672",55900,"2020-07-31"
"000672",60100,"2020-06-30"
"000672",63300,"2020-10-31"
"000672",63500,"2020-09-30"
"000672",63900,"2021-01-31"
"000672",64000,"2020-08-31"
"000672",64100,"2020-12-31"
"000672",68700,"2020-11-30"
"000673",37700,"2020-09-30"
"000673",46500,"2020-06-30"
"000673",47200,"2020-06-15"
"000676",65500,"2020-09-30"
"000676",71500,"2020-06-30"
"000677",51100,"2020-09-30"
"000677",54100,"2020-06-30"
"000678",26700,"2020-06-30"
"000678",26800,"2020-09-30"
"000679",18000,"2020-09-30"
"000679",19300,"2020-06-30"
"000680",99700,"2020-09-30"
"000680",106900,"2020-06-30"
"000681",33800,"2020-06-30"
"000681",51800,"2020-09-30"
"000682",106000,"2020-12-31"
"000682",108500,"2020-09-30"
"000682",115400,"2020-06-30"
"000683",121600,"2020-09-30"
"000683",126700,"2020-06-30"
"000685",39800,"2020-06-30"
"000685",40800,"2020-09-30"
"000686",112400,"2020-09-30"
"000686",114200,"2020-06-30"
"000687",53400,"2020-09-30"
"000687",59100,"2020-06-30"
"000688",12100,"2020-09-10"
"000688",12300,"2020-09-20"
"000688",12400,"2020-08-20"
"000688",12400,"2020-08-31"
"000688",12500,"2020-08-10"
"000688",12500,"2020-09-30"
"000688",12600,"2020-07-31"
"000688",12800,"2020-07-10"
"000688",12800,"2020-07-20"
"000688",12900,"2020-06-30"
"000688",13000,"2020-06-20"
"000688",13200,"2020-10-09"
"000688",13300,"2020-06-10"
"000688",33000,"2021-01-29"
"000688",34600,"2021-01-20"
"000688",35900,"2021-01-08"
"000688",39200,"2020-12-18"
"000688",40500,"2020-12-10"
"000688",41600,"2020-11-20"
"000688",41700,"2020-11-30"
"000688",42300,"2020-11-10"
"000688",44600,"2020-10-30"
"000688",51900,"2020-10-20"
"000688",51900,"2020-10-29"
"000690",72200,"2020-09-30"
"000690",75500,"2020-12-31"
"000690",75800,"2021-01-31"
"000690",78900,"2020-06-30"
"000691",16000,"2020-06-30"
"000691",19300,"2020-09-30"
"000692",34000,"2020-09-30"
"000692",34800,"2020-06-30"
"000695",11300,"2020-06-30"
"000695",11500,"2020-09-30"
"000697",32700,"2020-06-30"
"000697",39000,"2020-09-30"
"000698",52100,"2020-06-30"
"000698",68900,"2020-09-30"
"000700",88500,"2020-10-30"
"000700",90200,"2020-10-20"
"000700",91300,"2021-01-20"
"000700",91400,"2020-09-30"
"000700",94500,"2020-09-10"
"000700",95000,"2020-11-30"
"000700",99100,"2020-08-10"
"000700",99900,"2020-08-20"
"000700",100400,"2020-07-31"
"000700",101800,"2020-07-20"
"000700",113200,"2020-06-10"
"000700",115600,"2020-06-30"
"000701",35900,"2020-09-30"
"000701",40500,"2020-06-30"
"000702",29600,"2020-09-30"
"000702",33800,"2020-06-30"
"000703",26600,"2020-06-30"
"000703",30100,"2020-09-30"
"000703",33200,"2021-01-08"
"000703",33700,"2021-01-20"
"000703",33900,"2020-12-31"
"000703",33900,"2021-01-29"
"000703",34000,"2020-12-18"
"000705",29700,"2020-09-30"
"000705",30200,"2020-06-30"
"000707",30900,"2020-09-30"
"000707",32600,"2020-06-30"
"000708",20000,"2020-06-30"
"000708",22400,"2020-09-30"
"000709",325100,"2020-09-30"
"000709",338500,"2020-06-30"
"000710",13000,"2020-06-10"
"000710",13100,"2020-06-19"
"000710",13100,"2020-06-20"
"000710",14600,"2020-06-30"
"000710",15300,"2020-08-20"
"000710",15400,"2020-08-10"
"000710",16800,"2020-08-31"
"000710",16900,"2020-09-10"
"000710",17300,"2020-07-20"
"000710",18300,"2020-09-18"
"000710",18700,"2020-09-30"
"000710",19300,"2020-07-10"
"000710",19800,"2020-07-31"
"000710",20000,"2020-11-20"
"000710",20400,"2020-12-10"
"000711",33000,"2020-06-30"
"000711",33100,"2020-09-30"
"000712",51800,"2020-06-30"
"000712",55500,"2020-09-30"
"000713",74500,"2020-08-10"
"000713",76400,"2020-11-10"
"000713",77300,"2020-07-10"
"000713",78100,"2020-11-30"
"000713",78300,"2020-10-09"
"000713",78400,"2020-09-30"
"000713",79100,"2020-09-18"
"000713",79600,"2020-11-20"
"000713",80000,"2020-08-31"
"000713",80100,"2020-10-20"
"000713",80300,"2020-06-30"
"000713",80500,"2020-09-10"
"000713",81000,"2020-12-10"
"000713",81500,"2020-08-20"
"000713",110600,"2021-01-29"
"000713",113800,"2020-12-31"
"000715",11700,"2020-09-30"
"000715",12100,"2020-06-30"
"000716",48800,"2020-09-30"
"000716",52600,"2020-06-30"
"000717",106000,"2020-09-30"
"000717",111500,"2020-06-30"
"000718",64500,"2020-07-20"
"000718",64800,"2020-12-31"
"000718",65400,"2020-12-20"
"000718",65600,"2020-08-20"
"000718",65700,"2020-12-10"
"000718",65800,"2020-06-30"
"000718",65800,"2020-09-30"
"000718",66900,"2020-11-20"
"000718",77400,"2021-01-20"
"000718",82600,"2021-01-08"
"000719",16000,"2020-12-17"
"000719",16200,"2020-09-30"
"000719",16800,"2020-11-30"
"000719",17500,"2020-12-31"
"000719",18400,"2020-06-30"
"000720",54900,"2020-06-30"
"000720",56600,"2020-09-30"
"000721",67100,"2020-09-30"
"000721",73000,"2020-06-30"
"000722",34100,"2020-07-31"
"000722",34200,"2020-07-20"
"000722",34300,"2020-07-10"
"000722",34700,"2020-06-30"
"000722",34700,"2020-12-18"
"000722",34700,"2021-01-29"
"000722",34800,"2020-11-30"
"000722",34900,"2020-06-19"
"000722",34900,"2020-08-20"
"000722",35200,"2020-06-10"
"000722",36200,"2021-01-08"
"000722",36400,"2020-10-20"
"000722",37000,"2020-08-31"
"000722",37500,"2020-09-30"
"000722",37900,"2020-12-31"
"000723",141800,"2020-07-20"
"000723",142700,"2020-08-10"
